0.0,20.0,1,0
6.8,26.8,0,0
13.7,33.7,0,0
20.5,40.5,0,0
27.4,47.4,0,0
36.1,54.2,0,0
44.8,61.0,0,0
53.6,67.9,0,0
62.3,74.7,0,0
71.1,81.6,0,0
79.8,88.4,0,0
88.5,95.2,0,0
97.3,102.1,0,0
106.0,108.9,0,0
114.8,115.8,0,0
123.5,122.6,1,1
132.2,129.4,0,0
141.0,136.3,0,0
149.7,143.1,0,0
158.5,150.0,0,0
167.2,156.8,0,0
175.9,163.6,0,0
184.7,170.5,0,0
193.4,177.3,0,0
202.2,184.2,0,0
209.0,191.0,0,0
215.8,197.8,0,0
222.7,204.7,0,0
229.5,211.5,0,0
236.4,218.4,0,0
243.2,225.2,0,0
250.0,232.0,0,0
256.9,238.9,0,0
263.7,245.7,0,0
270.6,252.6,0,0
277.4,259.4,0,0
284.2,266.2,0,0
291.1,273.1,0,0
297.9,279.9,0,0
304.8,286.8,0,0
311.6,293.6,0,0
318.4,300.4,0,0
325.3,307.3,0,0
332.1,314.1,0,0
339.0,321.0,0,0
345.8,327.8,0,0
352.6,334.6,0,0
359.5,341.5,0,0
6.3,348.3,0,0
13.2,355.2,0,0
20.0,2.0,0,0
26.8,8.8,0,0
33.7,15.7,0,0
40.5,22.5,0,0
47.4,29.4,0,0
54.2,36.2,0,0
61.0,43.0,0,0
67.9,49.9,0,0
74.7,56.7,0,0
81.6,65.5,0,0
88.4,74.2,0,0
95.2,82.9,0,0
102.1,91.7,0,0
108.9,100.4,0,0
115.8,109.2,0,0
122.6,117.9,0,0
129.4,126.6,0,0
136.3,135.4,1,1
143.1,144.1,0,0
150.0,152.9,0,0
156.8,161.6,0,0
163.6,170.3,0,0
170.5,179.1,0,0
177.3,187.8,0,0
184.2,196.6,0,0
191.0,205.3,0,0
197.8,214.0,0,0
204.7,222.8,0,0
211.5,231.5,0,0
218.4,238.4,0,0
225.2,245.2,0,0
232.0,252.0,0,0
238.9,258.9,0,0
245.7,265.7,0,0
252.6,272.6,0,0
259.4,279.4,0,0
266.2,286.2,0,0
273.1,293.1,0,0
279.9,299.9,0,0
286.8,306.8,0,0
293.6,313.6,0,0
300.4,320.4,0,0
307.3,327.3,0,0
314.1,334.1,0,0
321.0,341.0,0,0
327.8,347.8,0,0
334.6,354.6,0,0
341.5,1.5,0,0
348.3,8.3,0,0
355.2,15.2,0,0
2.0,22.0,0,0
8.8,28.8,0,0
15.7,35.7,0,0
22.5,42.5,0,0
29.4,49.4,0,0
36.2,56.2,0,0
43.0,63.0,0,0
49.9,69.9,0,0
56.7,76.7,0,0
65.5,83.6,0,0
74.2,90.4,0,0
82.9,97.2,0,0
91.7,104.1,0,0
100.4,110.9,0,0
109.2,117.8,0,0
117.9,124.6,0,0
126.6,131.4,0,0
135.4,138.3,0,0
144.1,145.1,0,0
152.9,152.0,1,1
161.6,158.8,0,0
170.3,165.6,0,0
179.1,172.5,0,0
187.8,179.3,0,0
196.6,186.2,0,0
205.3,193.0,0,0
214.0,199.8,0,0
222.8,206.7,0,0
231.5,213.5,0,0
238.4,220.4,0,0
245.2,227.2,0,0
252.0,234.0,0,0
258.9,240.9,0,0
265.7,247.7,0,0
272.6,254.6,0,0
279.4,261.4,0,0
286.2,268.2,0,0
293.1,275.1,0,0
299.9,281.9,0,0
306.8,288.8,0,0
313.6,295.6,0,0
320.4,302.4,0,0
327.3,309.3,0,0
334.1,316.1,0,0
341.0,323.0,0,0
347.8,329.8,0,0
354.6,336.6,0,0
1.5,343.5,0,0
8.3,350.3,0,0
15.2,357.2,0,0
22.0,4.0,0,0
28.8,10.8,0,0
35.7,17.7,0,0
42.5,24.5,0,0
49.4,31.4,0,0
56.2,38.2,0,0
63.0,45.0,0,0
69.9,51.9,0,0
76.7,58.7,0,0
83.6,65.6,0,0
90.4,72.4,0,0
97.2,79.2,0,0
104.1,86.1,0,0
110.9,94.8,0,0
117.8,103.6,0,0
124.6,112.3,0,0
131.4,121.0,0,0
138.3,129.8,0,0
145.1,138.5,0,0
152.0,147.3,0,0
158.8,156.0,0,0
165.6,164.7,1,1
172.5,173.5,0,0
179.3,182.2,0,0
186.2,191.0,0,0
193.0,199.7,0,0
199.8,208.4,0,0
206.7,217.2,0,0
213.5,225.9,0,0
220.4,234.7,0,0
227.2,243.4,0,0
234.0,252.1,0,0
240.9,260.9,0,0
247.7,267.7,0,0
254.6,274.6,0,0
261.4,281.4,0,0
268.2,288.2,0,0
275.1,295.1,0,0
281.9,301.9,0,0
288.8,308.8,0,0
295.6,315.6,0,0
302.4,322.4,0,0
309.3,329.3,0,0
316.1,336.1,0,0
323.0,343.0,0,0
329.8,349.8,0,0
336.6,356.6,0,0
343.5,3.5,0,0
350.3,10.3,0,0
357.2,17.2,0,0
4.0,24.0,0,0
10.8,30.8,0,0
17.7,37.7,0,0
24.5,44.5,0,0
31.4,51.4,0,0
38.2,58.2,0,0
45.0,65.0,0,0
51.9,71.9,0,0
58.7,78.7,0,0
65.6,85.6,0,0
72.4,92.4,0,0
79.2,99.2,0,0
86.1,106.1,0,0
92.9,112.9,0,0
101.7,119.8,0,0
110.4,126.6,0,0
119.1,133.4,0,0
127.9,140.3,0,0
136.6,147.1,0,0
145.4,154.0,0,0
154.1,160.8,0,0
162.8,167.6,0,0
171.6,174.5,0,0
180.3,181.3,0,0
189.1,188.2,1,1
197.8,195.0,0,0
206.5,201.8,0,0
215.3,208.7,0,0
224.0,215.5,0,0
232.8,222.4,0,0
241.5,229.2,0,0
250.2,236.0,0,0
259.0,242.9,0,0
267.7,249.7,0,0
274.6,256.6,0,0
281.4,263.4,0,0
288.2,270.2,0,0
295.1,277.1,0,0
301.9,283.9,0,0
308.8,290.8,0,0
315.6,297.6,0,0
322.4,304.4,0,0
329.3,311.3,0,0
336.1,318.1,0,0
343.0,325.0,0,0
349.8,331.8,0,0
356.6,338.6,0,0
3.5,345.5,0,0
10.3,352.3,0,0
17.2,359.2,0,0
24.0,6.0,0,0
30.8,12.8,0,0
37.7,19.7,0,0
44.5,26.5,0,0
51.4,33.4,0,0
58.2,40.2,0,0
65.0,47.0,0,0
71.9,53.9,0,0
78.7,60.7,0,0
85.6,67.6,0,0
92.4,74.4,0,0
99.2,81.2,0,0
106.1,88.1,0,0
112.9,94.9,0,0
119.8,101.8,0,0
126.6,108.6,0,0
133.4,115.4,0,0
140.3,122.3,0,0
147.1,131.0,0,0
154.0,139.8,0,0
160.8,148.5,0,0
167.6,157.2,0,0
174.5,166.0,0,0
181.3,174.7,0,0
188.2,183.5,0,0
195.0,192.2,0,0
201.8,200.9,1,1
208.7,209.7,0,0
215.5,218.4,0,0
222.4,227.2,0,0
229.2,235.9,0,0
236.0,244.6,0,0
242.9,253.4,0,0
249.7,262.1,0,0
256.6,270.9,0,0
263.4,279.6,0,0
270.2,288.3,0,0
277.1,297.1,0,0
283.9,303.9,0,0
290.8,310.8,0,0
297.6,317.6,0,0
304.4,324.4,0,0
311.3,331.3,0,0
318.1,338.1,0,0
325.0,345.0,0,0
331.8,351.8,0,0
338.6,358.6,0,0
345.5,5.5,0,0
352.3,12.3,0,0
359.2,19.2,0,0
6.0,26.0,0,0
12.8,32.8,0,0
19.7,39.7,0,0
26.5,46.5,0,0
33.4,53.4,0,0
40.2,60.2,0,0
47.0,67.0,0,0
53.9,73.9,0,0
60.7,80.7,0,0
67.6,87.6,0,0
74.4,94.4,0,0
81.2,101.2,0,0
88.1,108.1,0,0
94.9,114.9,0,0
101.8,121.8,0,0
108.6,128.6,0,0
115.4,135.4,0,0
122.3,142.3,0,0
131.0,149.1,0,0
139.8,156.0,0,0
148.5,162.8,0,0
157.2,169.6,0,0
166.0,176.5,0,0
174.7,183.3,0,0
183.5,190.2,0,0
192.2,197.0,0,0
200.9,203.8,0,0
209.7,210.7,0,0
218.4,217.5,1,1
227.2,224.4,0,0
235.9,231.2,0,0
244.6,238.0,0,0
253.4,244.9,0,0
262.1,251.7,0,0
270.9,258.6,0,0
279.6,265.4,0,0
288.3,272.2,0,0
297.1,279.1,0,0
303.9,285.9,0,0
310.8,292.8,0,0
317.6,299.6,0,0
324.4,306.4,0,0
331.3,313.3,0,0
338.1,320.1,0,0
345.0,327.0,0,0
351.8,333.8,0,0
358.6,340.6,0,0
5.5,347.5,0,0
12.3,354.3,0,0
19.2,1.2,0,0
26.0,8.0,0,0
32.8,14.8,0,0
39.7,21.7,0,0
46.5,28.5,0,0
53.4,35.4,0,0
60.2,42.2,0,0
67.0,49.0,0,0
73.9,55.9,0,0
80.7,62.7,0,0
87.6,69.6,0,0
94.4,76.4,0,0
101.2,83.2,0,0
108.1,90.1,0,0
114.9,96.9,0,0
121.8,103.8,0,0
128.6,110.6,0,0
135.4,117.4,0,0
142.3,124.3,0,0
149.1,131.1,0,0
156.0,138.0,0,0
162.8,144.8,0,0
169.6,151.6,0,0
176.5,160.4,0,0
183.3,169.1,0,0
190.2,177.9,0,0
197.0,186.6,0,0
203.8,195.3,0,0
210.7,204.1,0,0
217.5,212.8,0,0
224.4,221.6,0,0
231.2,230.3,1,1
238.0,239.0,0,0
244.9,247.8,0,0
251.7,256.5,0,0
258.6,265.3,0,0
265.4,274.0,0,0
272.2,282.7,0,0
279.1,291.5,0,0
285.9,300.2,0,0
292.8,309.0,0,0
299.6,317.7,0,0
306.4,326.4,0,0
313.3,333.3,0,0
320.1,340.1,0,0
327.0,347.0,0,0
333.8,353.8,0,0
340.6,0.6,0,0
347.5,7.5,0,0
354.3,14.3,0,0
1.2,21.2,0,0
8.0,28.0,0,0
14.8,34.8,0,0
21.7,41.7,0,0
28.5,48.5,0,0
35.4,55.4,0,0
42.2,62.2,0,0
49.0,69.0,0,0
55.9,75.9,0,0
62.7,82.7,0,0
69.6,89.6,0,0
76.4,96.4,0,0
83.2,103.2,0,0
90.1,110.1,0,0
96.9,116.9,0,0
103.8,123.8,0,0
110.6,130.6,0,0
117.4,137.4,0,0
124.3,144.3,0,0
131.1,151.1,0,0
138.0,158.0,0,0
144.8,164.8,0,0
151.6,171.6,0,0
160.4,178.5,0,0
169.1,185.3,0,0
177.9,192.2,0,0
186.6,199.0,0,0
195.3,205.8,0,0
204.1,212.7,0,0
212.8,219.5,0,0
221.6,226.4,0,0
230.3,233.2,0,0
239.0,240.0,0,0
247.8,246.9,1,1
256.5,253.7,0,0
265.3,260.6,0,0
274.0,267.4,0,0
282.7,274.2,0,0
291.5,281.1,0,0
300.2,287.9,0,0
309.0,294.8,0,0
317.7,301.6,0,0
326.4,308.4,0,0
333.3,315.3,0,0
340.1,322.1,0,0
347.0,329.0,0,0
353.8,335.8,0,0
0.6,342.6,0,0
7.5,349.5,0,0
14.3,356.3,0,0
21.2,3.2,0,0
28.0,10.0,0,0
34.8,16.8,0,0
41.7,23.7,0,0
48.5,30.5,0,0
55.4,37.4,0,0
62.2,44.2,0,0
69.0,51.0,0,0
75.9,57.9,0,0
82.7,64.7,0,0
89.6,71.6,0,0
96.4,78.4,0,0
103.2,85.2,0,0
110.1,92.1,0,0
116.9,98.9,0,0
123.8,105.8,0,0
130.6,112.6,0,0
137.4,119.4,0,0
144.3,126.3,0,0
151.1,133.1,0,0
158.0,140.0,0,0
164.8,146.8,0,0
171.6,153.6,0,0
178.5,162.4,0,0
185.3,171.1,0,0
192.2,179.9,0,0
199.0,188.6,0,0
205.8,197.3,0,0
212.7,206.1,0,0
219.5,214.8,0,0
226.4,223.6,0,0
233.2,232.3,1,1
240.0,241.0,0,0
246.9,249.8,0,0
253.7,258.5,0,0
260.6,267.3,0,0
267.4,276.0,0,0
274.2,284.7,0,0
281.1,293.5,0,0
287.9,302.2,0,0
294.8,311.0,0,0
301.6,319.7,0,0
308.4,328.4,0,0
315.3,335.3,0,0
322.1,342.1,0,0
329.0,349.0,0,0
335.8,355.8,0,0
342.6,2.6,0,0
349.5,9.5,0,0
356.3,16.3,0,0
3.2,23.2,0,0
10.0,30.0,0,0
16.8,36.8,0,0
23.7,43.7,0,0
30.5,50.5,0,0
37.4,57.4,0,0
44.2,64.2,0,0
51.0,71.0,0,0
57.9,77.9,0,0
64.7,84.7,0,0
71.6,91.6,0,0
78.4,98.4,0,0
85.2,105.2,0,0
92.1,112.1,0,0
98.9,118.9,0,0
105.8,125.8,0,0
112.6,132.6,0,0
119.4,139.4,0,0
126.3,146.3,0,0
135.0,153.1,0,0
143.8,160.0,0,0
152.5,166.8,0,0
161.2,173.6,0,0
170.0,180.5,0,0
178.7,187.3,0,0
187.5,194.2,0,0
196.2,201.0,0,0
204.9,207.8,0,0
213.7,214.7,0,0
222.4,221.5,1,1
231.2,228.4,0,0
239.9,235.2,0,0
248.6,242.0,0,0
257.4,248.9,0,0
266.1,255.7,0,0
274.9,262.6,0,0
283.6,269.4,0,0
292.3,276.2,0,0
301.1,283.1,0,0
307.9,289.9,0,0
314.8,296.8,0,0
321.6,303.6,0,0
328.4,310.4,0,0
335.3,317.3,0,0
342.1,324.1,0,0
349.0,331.0,0,0
355.8,337.8,0,0
2.6,344.6,0,0
9.5,351.5,0,0
16.3,358.3,0,0
23.2,5.2,0,0
30.0,12.0,0,0
36.8,18.8,0,0
43.7,25.7,0,0
50.5,32.5,0,0
57.4,39.4,0,0
64.2,46.2,0,0
71.0,53.0,0,0
77.9,59.9,0,0
84.7,66.7,0,0
91.6,73.6,0,0
98.4,80.4,0,0
105.2,87.2,0,0
112.1,94.1,0,0
118.9,100.9,0,0
125.8,107.8,0,0
132.6,114.6,0,0
139.4,121.4,0,0
146.3,130.2,0,0
153.1,138.9,0,0
160.0,147.7,0,0
166.8,156.4,0,0
173.6,165.1,0,0
180.5,173.9,0,0
187.3,182.6,0,0
194.2,191.4,0,0
201.0,200.1,1,1
207.8,208.8,0,0
214.7,217.6,0,0
221.5,226.3,0,0
228.4,235.1,0,0
235.2,243.8,0,0
242.0,252.5,0,0
248.9,261.3,0,0
255.7,270.0,0,0
262.6,278.8,0,0
269.4,287.5,0,0
276.2,296.2,0,0
283.1,303.1,0,0
289.9,309.9,0,0
296.8,316.8,0,0
303.6,323.6,0,0
310.4,330.4,0,0
317.3,337.3,0,0
324.1,344.1,0,0
331.0,351.0,0,0
337.8,357.8,0,0
344.6,4.6,0,0
351.5,11.5,0,0
358.3,18.3,0,0
5.2,25.2,0,0
12.0,32.0,0,0
18.8,38.8,0,0
25.7,45.7,0,0
32.5,52.5,0,0
39.4,59.4,0,0
46.2,66.2,0,0
53.0,73.0,0,0
59.9,79.9,0,0
66.7,86.7,0,0
73.6,93.6,0,0
80.4,100.4,0,0
87.2,107.2,0,0
94.1,114.1,0,0
102.8,120.9,0,0
111.6,127.8,0,0
120.3,134.6,0,0
129.0,141.4,0,0
137.8,148.3,0,0
146.5,155.1,0,0
155.3,162.0,0,0
164.0,168.8,0,0
172.7,175.6,0,0
181.5,182.5,0,0
190.2,189.3,1,1
199.0,196.2,0,0
207.7,203.0,0,0
216.4,209.8,0,0
225.2,216.7,0,0
233.9,223.5,0,0
242.7,230.4,0,0
251.4,237.2,0,0
260.1,244.0,0,0
268.9,250.9,0,0
275.7,257.7,0,0
282.6,264.6,0,0
289.4,271.4,0,0
296.2,278.2,0,0
303.1,285.1,0,0
309.9,291.9,0,0
316.8,298.8,0,0
323.6,305.6,0,0
330.4,312.4,0,0
337.3,319.3,0,0
344.1,326.1,0,0
351.0,333.0,0,0
357.8,339.8,0,0
4.6,346.6,0,0
11.5,353.5,0,0
18.3,0.3,0,0
25.2,7.2,0,0
32.0,14.0,0,0
38.8,20.8,0,0
45.7,27.7,0,0
52.5,34.5,0,0
59.4,41.4,0,0
66.2,48.2,0,0
73.0,55.0,0,0
79.9,61.9,0,0
86.7,68.7,0,0
93.6,75.6,0,0
100.4,82.4,0,0
107.2,91.1,0,0
114.1,99.9,0,0
120.9,108.6,0,0
127.8,117.4,0,0
134.6,126.1,0,0
141.4,134.8,0,0
148.3,143.6,0,0
155.1,152.3,0,0
162.0,161.1,1,1
168.8,169.8,0,0
175.6,178.5,0,0
182.5,187.3,0,0
189.3,196.0,0,0
196.2,204.8,0,0
203.0,213.5,0,0
209.8,222.2,0,0
216.7,231.0,0,0
223.5,239.7,0,0
230.4,248.5,0,0
237.2,257.2,0,0
244.0,264.0,0,0
250.9,270.9,0,0
257.7,277.7,0,0
264.6,284.6,0,0
271.4,291.4,0,0
278.2,298.2,0,0
285.1,305.1,0,0
291.9,311.9,0,0
298.8,318.8,0,0
305.6,325.6,0,0
312.4,332.4,0,0
319.3,339.3,0,0
326.1,346.1,0,0
333.0,353.0,0,0
339.8,359.8,0,0
346.6,6.6,0,0
353.5,13.5,0,0
0.3,20.3,0,0
7.2,27.2,0,0
14.0,34.0,0,0
20.8,40.8,0,0
27.7,47.7,0,0
34.5,54.5,0,0
41.4,61.4,0,0
48.2,68.2,0,0
55.0,75.0,0,0
63.8,81.9,0,0
72.5,88.7,0,0
81.3,95.6,0,0
90.0,102.4,0,0
98.7,109.2,0,0
107.5,116.1,0,0
116.2,122.9,0,0
125.0,129.8,0,0
133.7,136.6,0,0
142.4,143.4,0,0
151.2,150.3,1,1
159.9,157.1,0,0
168.7,164.0,0,0
177.4,170.8,0,0
186.1,177.6,0,0
194.9,184.5,0,0
203.6,191.3,0,0
212.4,198.2,0,0
221.1,205.0,0,0
229.8,211.8,0,0
236.7,218.7,0,0
243.5,225.5,0,0
250.4,232.4,0,0
257.2,239.2,0,0
264.0,246.0,0,0
270.9,252.9,0,0
277.7,259.7,0,0
284.6,266.6,0,0
291.4,273.4,0,0
298.2,280.2,0,0
305.1,287.1,0,0
311.9,293.9,0,0
318.8,300.8,0,0
325.6,307.6,0,0
332.4,314.4,0,0
339.3,321.3,0,0
346.1,328.1,0,0
353.0,335.0,0,0
359.8,341.8,0,0
6.6,348.6,0,0
13.5,355.5,0,0
20.3,2.3,0,0
27.2,9.2,0,0
34.0,16.0,0,0
40.8,22.8,0,0
47.7,29.7,0,0
54.5,36.5,0,0
61.4,43.4,0,0
68.2,50.2,0,0
75.0,57.0,0,0
81.9,65.8,0,0
88.7,74.5,0,0
95.6,83.3,0,0
102.4,92.0,0,0
109.2,100.7,0,0
116.1,109.5,0,0
122.9,118.2,0,0
129.8,127.0,0,0
136.6,135.7,1,1
143.4,144.4,0,0
150.3,153.2,0,0
157.1,161.9,0,0
164.0,170.7,0,0
170.8,179.4,0,0
177.6,188.1,0,0
184.5,196.9,0,0
191.3,205.6,0,0
198.2,214.4,0,0
205.0,223.1,0,0
211.8,231.8,0,0
218.7,238.7,0,0
225.5,245.5,0,0
232.4,252.4,0,0
239.2,259.2,0,0
246.0,266.0,0,0
252.9,272.9,0,0
259.7,279.7,0,0
266.6,286.6,0,0
273.4,293.4,0,0
280.2,300.2,0,0
287.1,307.1,0,0
293.9,313.9,0,0
300.8,320.8,0,0
307.6,327.6,0,0
314.4,334.4,0,0
321.3,341.3,0,0
328.1,348.1,0,0
335.0,355.0,0,0
341.8,1.8,0,0
348.6,8.6,0,0
355.5,15.5,0,0
